Term Amount,Time (ms)
3850,1929.45
3850,1673.12
3850,1556.51
3850,1659.96
3850,1570.99
3860,1626.63
3860,1704.09
3860,1745.85
3860,1652.76
3860,1638.5
3870,1652.06
3870,1665.59
3870,1716.52
3870,1671.9
3870,1706.7
3880,1640.09
3880,1621.99
3880,1644.82
3880,1736.08
3880,1715.69
3890,1709.18
3890,1593.05
3890,1597.48
3890,1594.21
3890,1791.6
3900,1591.34
3900,1744.04
3900,1630
3900,1711.73
3900,1598.85
3910,1847.56
3910,1745.28
3910,1632.6
3910,1679.17
3910,1623.13
3920,1683.77
3920,1840.48
3920,1706.53
3920,1614.24
3920,1697.46
3930,1747.13
3930,1634.33
3930,1832.29
3930,1667.06
3930,1664.02
3940,1684.65
3940,1720.08
3940,1637.6
3940,1891.33
3940,1755.43
3950,1635.73
3950,1676.86
3950,1612.62
3950,1779.52
3950,1767.73
3960,1768.5
3960,1688
3960,1657.28
3960,1698.06
3960,1747.45
3970,1804.23
3970,1765.32
3970,1682.6
3970,1743.88
3970,1675.98
3980,1949.01
3980,1953.05
3980,2236.61
3980,1751.76
3980,1698.9
3990,1868.26
3990,1816.72
3990,1786.37
3990,1750.85
3990,1738.1
